Date,Open,High,Low,Close,Adj Close,Volume
2012-12-04,2430.000000,2463.949951,2388.000000,2403.800049,2358.891357,4263
2012-12-05,2410.300049,2452.000000,2370.000000,2380.350098,2335.879883,4908
2012-12-06,2350.000000,2424.949951,2350.000000,2373.199951,2328.863525,5123
2012-12-07,2381.899902,2397.899902,2354.000000,2360.500000,2316.400635,5453
2012-12-10,2360.000000,2365.000000,2325.000000,2345.949951,2302.122559,5525
2012-12-11,2332.649902,2388.000000,2305.050049,2314.100098,2270.868164,10492
2012-12-12,2343.699951,2358.000000,2325.000000,2335.149902,2291.524658,4756
2012-12-13,2350.000000,2487.800049,2335.600098,2399.100098,2354.279541,43290
2012-12-14,2250.000000,2478.800049,2224.550049,2391.699951,2347.017822,236985
2012-12-17,2702.100098,2870.000000,2593.949951,2777.350098,2725.463379,331959
2012-12-18,2785.000000,2796.949951,2562.250000,2604.699951,2556.039063,134729
2012-12-19,2580.149902,2700.000000,2580.000000,2673.699951,2623.749756,46996
2012-12-20,2651.250000,2735.000000,2651.000000,2716.350098,2665.603027,29365
2012-12-21,2665.250000,2724.000000,2665.000000,2698.850098,2648.429688,19043
2012-12-24,2714.949951,2739.899902,2670.000000,2729.100098,2678.114746,12762
2012-12-26,2705.250000,2748.000000,2684.050049,2733.100098,2682.040039,9497
2012-12-27,2709.000000,2738.899902,2705.500000,2734.399902,2683.315430,7006
2012-12-28,2739.000000,2750.000000,2712.000000,2742.300049,2691.067627,9883
2012-12-31,2708.949951,2795.000000,2708.949951,2771.449951,2719.673340,12281
2013-01-01,2750.649902,2788.399902,2711.000000,2732.100098,2681.058838,3828
2013-01-02,2732.050049,2759.000000,2705.000000,2713.300049,2662.609863,2737
2013-01-03,2716.550049,2754.000000,2693.699951,2740.050049,2688.860107,7239
2013-01-04,2742.050049,2748.949951,2702.050049,2714.550049,2663.836670,2094
2013-01-07,2709.649902,2735.000000,2650.550049,2684.199951,2634.053223,1833
2013-01-08,2736.850098,2736.850098,2661.000000,2668.949951,2619.088135,1360
2013-01-09,2714.949951,2715.000000,2666.000000,2681.300049,2631.207275,1965
2013-01-10,2689.949951,2720.000000,2641.000000,2651.149902,2601.620605,9804
2013-01-11,2674.250000,2700.000000,2605.000000,2621.949951,2572.966553,2470
2013-01-14,2598.000000,2679.949951,2551.000000,2579.750000,2531.555176,1425
2013-01-15,2584.000000,2640.000000,2565.050049,2609.000000,2560.257813,3060
2013-01-16,2615.000000,2615.000000,2555.000000,2562.750000,2514.872314,1063
2013-01-17,2594.800049,2595.000000,2551.000000,2574.899902,2526.794922,1122
2013-01-18,2559.949951,2594.949951,2525.000000,2558.350098,2510.554932,1283
2013-01-21,2578.000000,2578.000000,2525.000000,2557.550049,2509.769531,1435
2013-01-22,2597.000000,2598.000000,2555.000000,2570.149902,2522.134033,1123
2013-01-23,2570.000000,2570.000000,2511.000000,2547.449951,2499.858154,2952
2013-01-24,2525.149902,2555.050049,2457.649902,2492.399902,2445.836914,766
2013-01-25,2480.000000,2550.000000,2474.000000,2526.899902,2479.692139,1457
2013-01-28,2525.050049,2584.850098,2525.050049,2573.649902,2525.568604,1436
2013-01-29,2525.899902,2600.000000,2525.000000,2591.750000,2543.330566,984
2013-01-30,2560.899902,2618.000000,2560.000000,2573.750000,2525.666992,6596
2013-01-31,2555.300049,2573.000000,2536.100098,2555.100098,2507.365479,743
2013-02-01,2531.000000,2573.000000,2512.949951,2522.350098,2475.226807,801
2013-02-04,2572.899902,2598.000000,2522.000000,2541.250000,2493.774414,481
2013-02-05,2522.050049,2558.000000,2500.000000,2530.399902,2483.126465,2023
2013-02-06,2510.550049,2619.949951,2510.550049,2533.699951,2486.365234,1843
2013-02-07,2580.550049,2669.949951,2571.699951,2617.050049,2568.157715,16115
2013-02-08,2573.250000,2639.000000,2568.000000,2610.949951,2562.171631,5066
2013-02-11,2665.000000,2675.000000,2558.699951,2575.500000,2527.383789,924
